CUSTOMER_NO,LOYALTY PROGRAM,AGE,CUSTOMER_TYPE,GENDER
55986618,0,2,3,0
55987908,0,3,1,0
55992237,0,2,2,0
55993305,0,4,1,0
55997154,1,4,1,0
55998666,0,3,1,0
56001246,1,3,1,1
56001468,0,3,1,0
56008632,1,3,2,0
56008797,1,3,2,1
56015055,0,3,1,0
56018646,0,3,1,0
56018733,1,3,2,0
56022072,1,3,2,0
56027211,1,2,3,0
56027652,0,3,1,0
56028582,1,4,1,0
56031543,1,2,2,0
56034990,0,3,2,0
56035767,0,2,1,0
56040843,0,4,1,1
56042058,0,2,1,0
56045094,1,3,1,0
56046402,0,3,1,0
56046552,0,3,1,0
56048925,1,3,1,0
56049207,0,2,0,1
56049606,1,2,2,0
56051538,1,2,1,1
56052480,1,2,2,0
56055558,0,2,2,0
56061402,1,3,2,0
56061720,0,2,2,0
56064945,0,4,2,1
56069925,1,3,1,0
56070237,1,4,1,0
56071656,1,2,1,0
56072352,0,2,1,0
56074980,0,2,1,0
56076477,1,3,1,0
56078937,1,3,2,0
56079948,0,3,1,0
56081535,1,3,1,0
56083776,0,3,1,1
56085252,1,3,1,0
56087724,0,2,1,0
56088105,0,2,2,0
56090223,0,2,2,0
56090583,1,4,3,1
56094564,0,1,3,0
56096073,0,3,1,0
56096433,0,2,3,0
56096901,1,3,1,0
56097462,1,3,1,0
56101635,1,3,1,0
56102928,0,2,2,0
56105049,0,3,2,0
56106051,0,2,2,1
56109306,1,4,1,0
56109456,0,3,2,0
56111040,1,3,1,0
56113392,1,3,2,0
56113563,0,2,1,1
56114298,0,3,2,1
56115039,0,3,1,0
56115270,1,3,1,0
56120877,0,3,1,0
56126073,0,3,2,0
56126082,0,2,2,0
56128776,0,2,1,1
56128998,0,4,1,0
56130537,0,4,1,0
56131110,0,1,1,0
56134956,0,2,2,0
56135694,0,3,1,0
56139930,0,3,1,0
56142726,0,3,1,0
56143800,0,3,2,0
56146740,0,2,2,1
56147127,0,4,1,0
56148204,0,2,1,0
56150649,1,2,3,0
56151045,1,3,1,0
56152809,1,2,2,0
56153580,0,3,2,1
56153850,1,3,2,0
56155794,0,4,1,1
56156973,0,3,1,0
56163429,0,2,2,0
56164662,0,3,1,0
56173395,0,3,1,0
56173446,0,3,2,0
56173872,0,3,2,0
56174556,1,3,2,0
56175870,1,3,1,0
56178759,0,2,2,0
56183760,0,4,1,0
56186178,0,3,1,1
56187255,1,2,2,0
56187648,1,4,1,0
56188299,0,4,1,0
56189724,0,3,1,0
56190447,1,2,1,0
56190582,0,4,2,0
56193096,0,2,2,0
56194740,0,2,3,1
56195265,0,3,1,0
56196231,1,4,2,0
56198133,0,2,3,1
56199951,1,3,2,1
56200377,0,3,1,0
56202627,0,2,3,0
56203650,0,4,2,0
56206101,0,4,1,0
56208405,0,2,2,0
56209395,1,4,1,1
56211087,0,3,1,0
56211096,1,3,1,1
56211909,1,3,1,0
56212776,0,3,2,0
56214381,1,3,2,0
56216763,0,2,0,0
56219418,0,4,2,0
56219553,0,3,1,0
56220069,0,3,1,0
56220120,1,4,1,0
56224023,1,4,2,0
56225385,0,2,2,0
56227497,0,3,2,0
56228529,0,2,1,0
56230014,0,4,2,0
56230821,0,2,2,0
56232159,1,3,1,1
56234838,1,4,1,1
56234916,0,2,1,0
56240286,0,3,1,0
56241852,0,2,3,0
56242245,1,4,1,0
56247465,0,3,1,0
56249979,0,4,1,0
56250459,1,3,1,1
56251326,0,3,1,0
56252658,0,3,1,0
56252721,1,3,2,0
56255028,0,3,1,0
56256579,0,2,3,0
56260476,1,4,1,1
56260674,0,2,3,0
56261820,1,2,1,0
56264988,1,3,1,0
56265165,0,3,2,0
56267418,0,3,1,1
56268738,1,3,2,0
56269686,0,2,2,0
56274939,0,3,1,0
56279742,0,3,1,1
56280948,1,3,3,0
56284011,1,4,1,0
56284692,0,2,3,0
56284953,1,4,1,0
56286477,0,2,2,0
56288664,1,4,2,0
56289093,1,4,4,0
56292372,0,2,3,1
56297124,1,2,2,1
56297901,1,3,1,0
56301510,0,3,1,0
56302296,0,3,2,0
56303862,1,3,1,1
56305026,0,3,1,0
56305740,1,3,2,1
56308647,1,3,2,1
56312505,0,2,1,0
56321325,0,3,1,1
56321559,0,2,1,0
56322675,0,3,2,0
56326218,0,2,1,0
56326470,0,4,2,1
56327451,0,1,2,0
56328819,1,4,1,1
56330490,0,3,3,0
56334120,1,3,1,0
56334954,0,2,2,0
56335590,0,3,2,0
56337840,0,3,1,0
56340066,1,4,1,0
56344245,0,2,1,1
56346246,1,2,2,1
56346309,0,4,1,0
56347455,1,2,2,0
56348058,1,4,1,1
56353749,0,2,1,0
56354151,0,2,3,0
56355714,0,2,2,0
56355984,1,4,2,0
56358303,0,2,2,0
56362554,0,4,1,0
56368353,1,3,1,0
56376078,1,4,1,0
56378055,0,2,1,0
56379843,1,2,1,1
56379888,1,4,1,0
56381616,0,3,2,0
56385336,1,3,3,0
56385855,0,2,2,0
56389014,0,1,1,0
56393766,1,2,3,0
56394330,0,3,3,1
56396781,1,3,2,0
56401767,0,3,3,1
56403405,0,3,2,0
56405256,0,3,2,0
56406366,0,2,2,1
56410152,0,2,2,1
56410905,1,4,2,0
56413062,0,2,2,1
56413797,1,3,2,0
56415780,0,4,1,1
56419080,0,1,1,1
56419605,0,3,2,0
56419911,0,2,1,0
56420478,0,2,2,1
56422482,0,3,2,0
56423109,0,3,1,0
56423382,1,3,1,1
56424471,0,3,1,0
56427123,1,3,2,1
56429694,0,2,2,0
56431896,0,3,1,0
56432370,1,2,3,0
56436057,1,3,1,0
56436279,0,2,2,0
56437068,0,3,2,0
56439252,0,3,1,0
56439387,0,3,3,0
56439945,0,2,2,0
56440035,0,2,2,0
56440365,1,2,3,0
56440632,1,2,2,1
56442546,0,3,2,0
56443302,0,2,1,1
56444160,0,3,1,1
56447088,0,3,1,0
56449608,0,4,1,1
56453967,0,2,2,0
56455281,0,2,3,0
56455545,0,4,1,0
56459343,0,2,1,0
56461494,1,4,1,0
56462979,0,3,1,0
56463339,1,3,1,0
56463390,0,2,1,1
56464719,0,1,3,1
56465508,0,3,1,0
56467962,0,4,1,0
56468517,1,3,3,0
56468604,0,2,2,0
56470449,1,4,1,0
56471472,1,2,1,1
56473044,0,2,2,0
56474427,1,4,1,0
56476758,0,3,2,1
56477169,0,3,1,0
56479005,0,1,1,0
56479599,1,3,1,0
56481999,1,3,1,0
56483079,0,3,1,1
56485605,0,4,1,1
56485857,1,3,2,0
56486223,0,2,1,0
56488476,1,2,2,0
56488833,0,2,1,1
56488932,0,2,1,0
56491557,1,4,1,0
56492112,0,2,3,0
56493141,0,2,2,1
56493378,0,3,1,0
56493807,0,2,2,1
56497692,0,2,2,0
56498406,1,3,1,0
56505516,0,3,3,1
56507205,1,3,2,0
56507334,1,2,2,0
56507847,1,3,2,1
56508423,1,2,1,1
56508759,1,4,1,0
56511141,1,4,2,0
56511831,0,2,2,1
56512173,0,3,1,0
56513979,0,3,1,0
56515785,0,3,2,0
56519511,0,4,1,1
56523177,1,3,1,1
56523939,1,2,1,0
56524119,0,2,2,1
56524206,0,4,1,0
56524863,1,3,1,0
56527791,0,2,2,0
56528310,0,2,2,0
56532888,0,4,1,1
56533443,1,3,3,0
56535510,1,3,2,0
56536089,1,4,1,0
56537271,0,2,3,0
56537730,0,4,1,1
56538417,1,4,1,1
56539869,1,3,1,1
56541948,0,3,1,1
56542191,1,2,1,1
56545455,1,2,2,0
56546511,0,3,1,0
56546751,0,3,1,1
56549091,1,2,1,0
56551470,0,4,1,0
56552829,0,3,1,1
56555913,0,2,1,1
56558709,1,2,1,0
56561835,0,2,3,0
56565489,1,2,1,0
56567961,1,4,1,0
56570556,1,4,1,1
56576136,0,3,1,0
56576643,0,3,3,1
56581152,0,3,1,0
56583069,0,3,2,0
56583696,0,2,2,0
56586030,0,4,2,0
56587638,1,3,3,0
56588667,0,2,2,1
56592486,0,2,1,0
56594646,1,4,1,1
56600289,0,3,1,0
56600481,0,2,2,0
56601747,0,3,1,0
56603526,1,3,3,0
56604018,0,3,2,1
56604279,0,2,2,0
56604552,1,2,3,1
56604798,0,2,2,0
56605032,0,3,2,1
56605215,0,2,2,0
56607609,0,3,1,0
56608287,1,4,1,0
56612868,1,3,1,1
56613801,1,3,1,1
56616132,0,2,1,1
56619810,1,4,1,0
56620731,0,4,1,1
56621538,0,3,3,1
56623038,0,2,2,0
56623425,1,3,1,0
56630118,0,2,1,0
56632320,1,3,2,0
56633304,1,2,2,0
56638128,0,3,2,0
56641086,1,2,2,0
56645367,1,2,3,0
56646918,0,2,2,1
56647110,0,2,1,0
56649060,0,2,2,0
56650302,1,3,2,0
56650365,1,3,1,1
56651946,0,2,1,0
56654589,0,1,2,0
56655489,0,4,1,0
56656596,1,2,1,0
56657907,0,3,2,1
56662194,1,2,2,0
56665245,1,3,3,1
56666244,0,4,1,1
56670048,0,2,1,0
56672541,0,1,1,1
56678226,1,2,2,1
56679174,0,2,2,0
56680470,0,2,3,0
56682975,1,4,1,0
56687826,0,2,3,0
56689575,1,4,1,0
56690805,0,3,1,1
56691525,0,2,1,0
56693943,1,4,2,1
56694078,1,3,3,1
56694312,0,2,1,0
56695095,1,2,3,0
56695632,0,4,1,0
56696991,0,4,1,1
56697594,0,2,2,0
56700375,1,2,2,0
56700840,1,3,1,0
56701710,0,2,2,1
56704551,1,3,1,1
56710476,0,3,1,0
56710704,0,2,1,0
56712984,0,2,1,0
56715996,0,4,1,1
56718387,1,3,1,0
56722314,1,3,1,0
56726595,1,3,1,0
56726925,1,3,1,0
56729775,0,2,1,0
56730237,0,3,2,0
56730702,0,3,1,0
56731671,0,2,2,0
56735184,0,3,1,1
56736984,0,2,3,0
56737506,0,4,3,0
56738907,1,3,2,1
56739711,0,2,1,0
56739951,0,4,1,1
56740761,0,2,1,1
56745999,0,4,1,1
56747754,1,2,1,0
56749356,1,3,2,1
56752011,0,2,1,0
56752143,0,2,2,0
56755638,1,3,3,1
56756628,0,2,1,0
56760630,1,3,1,0
56760843,1,4,1,1
56761533,0,3,2,1
56761551,1,3,2,1
56762139,0,2,2,0
56763927,1,4,1,0
56764803,0,3,1,0
56765454,0,2,1,0
56766213,0,3,1,0
56767578,0,3,2,0
56771223,1,3,2,0
56776932,0,3,1,0
56777286,1,3,1,0
56777943,0,4,2,0
56778231,0,3,1,1
56782497,0,3,1,0
56782848,1,2,3,1
56783907,1,3,1,0
56784243,0,2,2,0
56788692,0,3,2,1
56789835,0,4,1,1
56792757,0,3,1,1
56793531,0,4,1,1
56794425,0,4,1,1
56799399,0,2,1,0
56799522,0,2,2,0
56800689,1,2,3,0
56802633,0,4,1,0
56803098,0,2,1,0
56803674,0,3,2,0
56804781,0,3,1,1
56806443,0,2,3,1
56807241,0,3,1,0
56809425,0,2,3,0
56810169,1,2,1,0
56810451,0,3,3,0
56811006,1,3,1,1
56811564,1,3,2,0
56815656,1,4,1,1
56816163,0,3,2,0
56816535,0,2,1,0
56817264,1,3,2,0
56817576,0,4,1,0
56817639,0,2,1,0
56817678,0,3,4,0
56819226,0,2,2,0
56819292,0,3,2,0
56820888,0,3,2,1
56822661,1,3,1,0
56823381,0,3,1,0
56824908,1,4,1,0
56834838,0,4,1,1
56835597,0,4,1,0
56843529,0,4,2,0
56844729,1,3,3,0
56845158,0,4,1,0
56848080,1,3,1,0
56849580,0,2,1,0
56850813,1,4,1,0
56853366,1,4,1,0
56854737,0,4,1,0
56857140,1,2,1,0
56857737,1,3,3,0
56865504,1,3,1,0
56865891,0,2,2,1
56866554,0,3,2,0
56866614,0,3,1,0
56867955,0,2,2,0
56868228,0,4,1,0
56869272,1,2,3,0
56869884,1,4,1,1
56873499,0,4,3,0
56874111,1,3,1,0
56875428,0,4,1,0
56877648,0,2,2,0
56878152,0,4,1,0
56879517,1,3,2,0
56879610,0,4,1,0
56881947,0,2,1,1
56883657,0,2,3,0
56884728,0,4,1,1
56887488,0,3,0,0
56888133,1,4,2,1
56889567,0,3,1,0
56891187,1,3,1,1
56898555,0,3,2,0
56901738,0,4,1,0
56902920,0,3,1,1
56907297,1,2,2,0
56910012,0,4,1,0
56912025,1,4,1,0
56915583,0,3,3,0
56916402,0,3,3,1
56918826,1,4,1,1
56922792,1,2,1,0
56923305,0,3,1,1
56926581,0,2,3,0
56928213,0,4,1,1
56928750,0,3,1,0
56928849,0,2,2,1
56932884,0,3,1,0
56933580,1,3,2,0
56935263,0,3,1,1
56936181,0,2,1,0
56936637,0,3,3,0
56937990,1,4,2,1
56942223,0,3,1,0
56945613,0,2,1,0
56949726,1,2,1,0
56954865,1,3,1,1
56956044,0,2,4,0
56957136,1,3,1,0
56958402,0,3,1,0
56958465,0,2,2,0
56960412,1,3,2,0
56964321,0,4,1,0
56966217,1,3,1,1
56969259,1,3,2,0
56980806,1,2,1,0
56982489,1,4,1,0
56983734,0,3,2,0
56985084,1,4,1,1
56985381,0,3,2,0
56986005,1,2,2,1
56986500,0,2,2,1
56987451,1,2,1,0
56989818,0,4,1,0
56991336,0,2,1,1
56999004,0,3,2,0
56999157,0,3,1,0
57002172,1,3,1,0
57003594,0,2,2,0
57003777,0,3,2,1
57008181,1,2,1,1
57009045,0,2,2,1
57011514,1,2,3,0
57012192,0,3,1,0
57012417,1,3,1,0
57015258,0,4,1,0
57015297,0,4,1,1
57023547,1,1,1,0
57024363,0,2,2,1
57026922,0,3,1,0
57026931,0,4,1,0
57029307,1,4,2,1
57031851,0,3,1,0
57035772,1,3,1,0
57036489,1,4,1,1
57039300,0,2,1,0
57039639,0,3,2,0
57041055,0,4,1,0
57041274,1,4,1,0
57046812,1,3,1,0
57046995,1,2,2,0
57049692,1,3,1,1
57054972,0,3,1,0
57055320,1,3,1,0
57055341,0,2,2,0
57055845,0,3,1,1
57058395,1,4,1,0
57059829,0,4,1,1
57061095,0,3,2,1
57062931,0,3,1,1
57063768,0,3,2,0
57065139,1,3,1,0
57066123,1,3,3,0
57066309,0,3,2,0
57066999,1,2,1,1
57070953,0,2,1,0
57071589,1,2,2,0
57071790,0,3,3,1
57073773,0,4,1,1
57080475,1,3,1,1
57080595,1,3,1,0
57080742,1,2,2,0
57080838,0,2,3,0
57081039,0,3,1,0
57085524,1,4,1,0
57086454,0,2,2,0
57086802,0,3,1,0
57088422,1,3,2,0
57091068,1,2,2,1
57093165,0,2,3,0
57093720,1,1,2,0
57094485,1,3,2,1
57096240,0,2,2,1
57096729,1,4,1,0
57097368,0,4,1,1
57098268,0,2,2,0
57100767,0,3,1,0
57101118,1,2,1,0
57105642,1,4,2,0
57106785,0,3,1,1
57106923,1,3,1,1
57107559,0,2,2,1
57108240,0,3,1,0
57109761,1,4,1,1
57111552,0,4,1,1
57111723,0,2,2,0
57112446,0,2,2,0
57114498,0,3,1,0
57115431,1,3,1,0
57122490,0,2,3,0
57130074,1,3,1,0
57130908,1,3,2,1
57140397,0,3,2,0
57142086,1,4,2,1
57142098,1,4,2,1
57142473,0,2,2,0
57143943,1,3,2,1
57145716,1,3,1,0
57147138,0,3,1,0
57150669,0,3,2,0
57150747,0,2,2,0
57154674,0,2,2,1
57155637,1,2,1,0
57158043,1,3,3,1
57158283,1,2,1,0
57159348,1,3,2,0
57160209,0,2,3,0
57161301,0,3,1,0
57161700,0,4,1,0
57168156,1,2,1,0
57170349,1,3,2,0
57171603,1,3,1,1
57175515,0,3,3,0
57176226,0,2,2,1
57179313,1,2,3,1
57180108,0,3,2,0
57187461,1,3,3,0
57188628,1,2,3,1
57188727,0,3,1,0
57188898,1,2,2,1
57192324,0,3,3,1
57199389,1,4,1,1
57199839,1,2,1,1
57201894,0,3,2,1
57204396,1,3,3,0
57205980,1,3,2,0
57206808,0,4,2,0
57207501,0,2,1,0
57212949,0,2,3,0
57213222,1,2,1,1
57213855,1,3,2,1
57214857,0,2,2,0
57215010,0,2,1,0
57218025,1,2,2,0
57220266,1,2,2,0
57222111,1,2,1,0
57225030,0,3,2,0
57226161,1,3,1,0
57226344,0,3,1,1
57233403,1,2,1,0
57233418,0,2,3,0
57236592,0,3,1,0
57236751,0,1,2,0
57239919,0,3,2,0
57240084,0,4,1,0
57240654,0,2,1,0
57241263,0,2,2,0
57241908,0,3,1,0
57253389,1,2,2,0
57257049,0,2,1,0
57257718,1,4,0,1
57260757,0,4,3,0
57261351,1,4,1,0
57263181,0,2,2,0
57266283,0,2,1,0
57267054,0,2,1,0
57268701,0,3,1,1
57268773,0,2,3,0
57271713,0,4,1,0
57272580,1,2,1,0
57276387,0,2,2,0
57276747,1,3,1,0
57277110,0,2,1,0
57278991,0,2,2,0
57279405,0,3,1,0
57279495,1,2,1,0
57279837,0,3,2,0
57284736,0,2,2,0
57285804,0,2,1,0
57287091,0,3,2,1
57287778,0,2,2,0
57288639,0,2,3,0
57288936,1,2,3,0
57289545,1,2,1,0
57290652,0,2,3,1
57291381,0,1,1,0
57291498,0,2,3,0
57293844,0,2,2,1
57295389,0,3,1,0
57298368,0,2,3,0
57304581,0,2,2,0
57307905,1,3,2,0
57311013,0,3,2,0
57317649,1,4,2,1
57319206,0,2,3,1
57324282,0,2,3,0
57324873,1,2,2,0
57325044,1,3,2,0
57325428,0,2,2,0
57326856,1,3,1,0
57327537,0,3,1,0
57328734,0,2,2,0
57330474,0,3,2,0
57331479,0,2,1,0
57336297,0,2,2,1
57336654,0,4,1,0
57337770,1,2,2,0
57338052,1,2,4,0
57344220,0,3,3,1
57349161,1,3,1,1
57353961,0,3,1,1
57354735,0,3,3,0
57356403,1,3,2,1
57357819,0,2,1,0
57362631,0,3,1,1
57364953,0,3,1,1
57367821,0,2,2,0
57368193,0,3,1,0
57368205,0,3,1,0
57371961,0,4,2,0
57378852,1,4,1,0
57378873,0,4,1,0
57379113,0,4,1,0
57380589,1,3,1,0
57381744,0,3,3,1
57382749,0,2,2,0
57382779,0,3,2,0
57385203,0,3,1,1
57387252,0,3,1,0
57389757,0,2,2,0
57389955,1,3,2,0
57392877,0,3,1,0
57397299,1,3,3,0
57399570,1,3,1,0
57402336,1,2,1,0
57403434,0,2,2,0
57406731,1,3,1,1
57407466,1,2,1,0
57410529,0,2,0,1
57410904,0,3,1,1
57413628,1,2,1,1
57415038,0,2,1,1
57415332,0,3,2,0
57417285,1,3,2,1
57419001,0,2,2,0
57419544,0,2,1,1
57423807,0,4,1,0
57424674,1,4,1,0
57426849,1,2,3,0
57428205,0,2,1,0
57429129,1,3,2,0
57429156,0,3,1,1
57429633,1,3,2,0
57429660,0,3,2,1
57431211,0,3,1,0
57434124,1,3,1,0
57437829,0,2,3,0
57438750,1,3,2,0
57438810,1,3,1,1
57438912,0,3,2,0
57440139,0,1,3,1
57440580,0,3,1,1
57441411,0,4,1,1
57442764,0,2,0,0
57447753,0,3,2,0
57448008,0,3,3,0
57449586,0,3,1,0
57450195,0,3,2,1
57450606,1,3,2,0
57450978,1,4,1,0
57453147,0,4,2,0
57453300,0,4,1,0
57453990,0,2,1,0
57454953,0,3,1,0
57461325,0,3,2,1
57465153,1,3,1,0
57465360,1,4,1,0
57466068,0,3,2,0
57467532,0,2,2,0
57470592,0,3,3,0
57470778,0,2,2,0
57470925,0,3,1,0
57473262,0,3,1,1
57473484,0,2,1,0
57476256,1,2,3,0
57477420,0,4,1,0
57477792,0,3,2,0
57479067,0,4,1,1
57480177,0,3,2,1
57480492,0,2,2,0
57481002,1,3,2,0
57481173,0,2,1,1
57485895,1,3,1,1
57486714,0,2,3,0
57494052,0,3,2,1
57497814,0,2,1,0
57499173,0,2,1,0
57499425,0,2,2,0
57503061,0,2,2,0
57506214,1,4,1,0
57506370,1,3,2,1
57511323,1,4,1,0
57512304,0,3,1,0
57512967,1,3,1,0
57514116,0,4,1,0
57516825,1,2,2,1
57517089,0,3,2,1
57517824,1,3,1,1
57518307,1,3,1,0
57518418,0,2,3,0
57518877,0,2,2,1
57520059,0,2,2,0
57520338,0,2,1,0
57520389,0,3,1,0
57522150,0,3,4,1
57523362,0,4,2,1
57526491,1,2,1,1
57528960,1,2,3,0
57532713,0,3,1,0
57534633,0,2,1,1
57534945,0,3,3,0
57537318,1,3,1,0
57538566,0,2,1,1
57539454,1,3,1,0
57546465,0,3,3,0
57546996,1,3,1,0
57553335,1,3,1,0
57554604,0,3,2,1
57558492,0,2,4,1
57562974,0,2,1,0
57563859,1,4,1,1
57566454,1,4,1,0
57567585,0,4,1,1
57567612,1,3,2,1
57568167,0,3,1,0
57568386,0,2,1,0
57571671,1,3,1,0
57572997,0,3,1,0
57574038,1,3,1,0
57577209,1,3,2,0
57578550,1,3,1,0
57581928,0,3,1,0
57583866,1,4,1,1
57585264,1,4,2,1
57585954,0,3,1,0
57586029,1,3,4,1
57586104,0,3,2,0
57586185,1,2,2,0
57588240,1,4,2,1
57589233,0,3,1,1
57593136,0,3,1,1
57593277,0,3,3,1
57594591,0,3,1,0
57596523,1,2,2,0
57597159,1,2,2,0
57598449,0,2,1,0
57599172,0,4,1,0
57600024,1,3,1,1
57602382,0,3,3,0
57606690,1,4,1,0
57606870,1,3,2,0
57608658,1,2,1,0
57610581,0,2,2,0
57610713,0,3,1,1
57611172,0,4,1,1
57612570,1,3,2,0
57616911,0,3,1,0
57618078,0,2,2,1
57619761,1,4,2,0
57620424,0,3,2,0
57620541,0,4,1,0
57620742,0,2,3,0
57625296,0,2,3,0
57629235,0,2,1,0
57631335,1,2,1,0
57631659,0,3,1,0
57636621,1,2,1,0
57637317,0,4,1,0
57639216,0,1,3,0
57640335,0,3,1,1
57640680,1,3,1,0
57641955,0,2,1,0
57647676,0,2,2,0
57647922,1,2,1,0
57650103,0,4,1,1
57652926,1,3,2,0
57654198,0,3,1,0
57656160,0,3,1,1
57657732,0,4,1,0
57661506,0,2,1,0
57663162,0,2,3,0
57667908,0,3,2,0
57668232,1,4,3,1
57670494,1,2,2,1
57683256,0,1,2,0
57684246,0,4,1,0
57688035,0,2,1,0
57688644,0,4,1,0
57689514,1,2,2,0
57689976,1,3,2,0
57692664,1,3,1,1
57693381,0,3,1,0
57694848,1,3,1,0
57698190,0,2,2,0
57700320,0,2,2,1
57701139,0,2,1,0
57701547,0,2,1,0
57702114,1,2,1,1
57702297,0,2,2,1
57710232,1,1,1,0
57717651,0,3,1,0
57718893,0,2,1,0
57721413,0,2,1,1
57721449,1,2,1,0
57721761,0,3,1,1
57722328,0,3,1,0
57726768,0,3,1,1
57732135,1,4,1,1
57732339,0,3,1,0
57732975,0,3,1,0
57733875,0,2,3,0
57735114,0,3,1,1
57735147,0,3,1,1
57741090,0,2,1,1
57742773,0,2,1,0
57744456,1,3,1,1
57744585,0,2,1,0
57746346,0,2,1,0
57750948,1,3,1,0
57752358,0,3,1,0
57756357,1,4,3,0
57756390,0,2,1,0
57757551,0,2,1,0
57757710,1,4,1,0
57759111,1,3,2,1
57762201,0,3,2,0
57762510,0,3,2,0
57768816,1,3,2,0
57769062,0,3,1,0
57769206,0,3,1,0
57770556,1,2,2,0
57772458,0,3,1,0
57776631,0,2,2,0
57783396,0,3,1,1
57785040,1,1,2,0
57788715,1,4,1,0
57789693,0,2,2,0
57789831,0,2,3,1
57792201,0,2,3,0
57793401,1,4,1,0
57794031,0,2,3,0
57794649,1,3,1,1
57796002,0,2,3,0
57797415,0,2,1,0
57797802,0,2,1,0
57799686,0,3,2,0
57807795,0,2,2,0
57808863,0,2,1,0
57810162,0,3,1,0
57810504,0,3,1,0
57812883,1,4,1,1
57813603,0,2,1,0
57817206,1,3,1,0
57820974,0,2,2,1
57824793,0,4,1,0
57830862,0,3,2,0
57830979,0,2,1,0
57832035,1,3,1,0
57832650,0,2,2,1
57833184,1,4,1,0
57833196,0,2,1,0
57833886,1,4,1,0
57834831,0,4,1,0
57834924,1,3,2,0
57836121,1,1,2,0
57841908,0,3,4,0
57843072,1,2,2,1
57843528,0,2,3,0
57849438,0,2,1,0
57853905,0,2,1,0
57854940,1,3,2,0
57856806,1,3,1,0
57859023,1,3,2,0
57861303,1,3,1,1
57863100,0,3,3,1
57866325,1,3,2,1
57874227,1,4,1,0
57875586,0,2,1,0
57876828,1,4,3,0
57876834,0,2,1,1
57876936,0,2,3,0
57879015,0,2,2,1
57883884,0,2,2,1
57888288,1,4,1,0
57889248,0,2,2,0
57889623,1,3,3,1
57890538,0,1,4,1
57890568,1,4,1,0
57890781,1,2,1,1
57891600,0,2,3,0
57899424,1,2,2,0
57901533,0,3,1,1
57903138,1,2,3,0
57904002,0,3,1,1
57904560,1,3,1,0
57905916,1,2,1,0
57906054,0,2,2,0
57908115,0,2,1,0
57910833,0,3,2,0
57913083,0,2,1,1
57914850,0,3,1,0
57915813,0,2,2,0
57916581,0,2,1,0
57917040,0,2,2,1
57917679,1,3,1,0
57918768,1,4,1,0
57918834,1,2,2,0
57921621,0,3,1,1
57922791,1,4,1,1
57923100,1,2,2,0
57923487,0,2,3,0
57925506,0,3,1,1
57929190,0,2,2,0
57930498,0,2,1,1
57932850,0,2,1,0
57934836,1,4,1,0
57937581,1,3,2,0
57938334,0,2,2,1
57939429,0,3,1,1
57939864,0,4,1,1
57944619,1,3,2,0
57945219,0,4,1,1
57947202,0,3,1,0
57948162,0,3,1,0
57948726,1,4,1,0
57953964,0,4,1,0
57966666,0,2,1,1
57967902,0,2,2,1
57968043,1,4,1,1
57968847,0,4,1,1
57971337,1,4,1,0
57972501,0,2,3,0
57973185,0,4,1,0
57973236,0,3,1,1
57977322,0,2,2,0
57977574,0,2,1,0
57978303,0,4,1,0
57979146,1,3,3,0
57986529,0,2,2,0
57986559,1,3,1,0
57987465,0,2,2,0
57988647,0,2,1,1
57989763,1,2,2,0
57990126,0,2,2,0
57990867,0,3,1,0
57993549,0,2,2,0
57994830,0,4,1,0
57996951,0,3,2,0
57998748,1,3,2,0
57999420,1,4,1,1
58001568,0,2,3,0
58005684,1,3,2,0
58006056,0,3,2,0
58009635,1,3,1,0
58009908,1,2,1,0
58011225,0,3,1,0
58012293,1,4,1,0
58015407,0,3,1,0
58015617,0,3,2,0
58018305,0,3,2,0
58019511,0,2,2,0
58021101,1,4,3,1
58021380,1,4,1,1
58022265,1,3,1,0
58022277,0,4,1,1
58025913,1,3,1,1
58026180,0,4,1,1
58029681,0,3,2,0
58030599,0,3,2,0
58032312,0,2,2,1
58035621,0,2,3,1
58037340,0,2,1,1
58040793,0,3,3,0
58043418,0,3,3,0
58044843,0,2,3,0
58045785,1,3,3,0
58048794,0,3,2,0
58048851,0,3,1,0
58048923,0,2,2,0
58048998,0,2,2,1
58051011,0,2,1,0
58052736,0,2,1,0
58056906,1,3,1,0
58059456,0,3,2,1
58066845,0,4,2,1
58067643,0,4,1,0
58067667,0,3,1,1
58070073,0,2,2,1
58074123,0,4,1,1
58075656,0,4,1,0
58075848,1,3,1,0
58077669,1,4,1,0
58078071,1,4,1,1
58078284,0,2,1,0
58078323,1,4,1,0
58082025,0,4,2,0
58082094,1,4,1,1
58082970,0,2,1,1
58085433,0,3,1,0
58085727,1,3,1,0
58092825,0,3,2,0
58093011,0,4,1,1
58094100,1,3,2,0
58095339,1,2,1,1
58095642,1,3,1,0
58096305,0,4,1,1
58096737,0,2,1,0
58098630,1,3,1,0
58099197,0,3,3,0
58099884,0,2,3,0
58101069,0,3,1,0
58105998,1,2,2,1
58106589,0,2,3,0
58107039,0,2,1,1
58107798,0,3,2,1
58108512,1,3,1,1
58108887,0,3,3,1
58110936,0,3,1,0
58113810,0,3,2,0
58120347,1,3,1,0
58120902,1,3,1,0
58121580,0,3,1,1
58125693,1,4,1,0
58127145,1,3,2,0
58128405,1,3,1,0
58128420,0,2,1,0
58128882,1,3,1,0
58133442,1,3,1,0
58134030,0,3,2,0
58136391,1,4,1,1
58136856,1,4,1,0
58141104,0,2,2,0
